air_tax,body_style,body_style_id,body_style_key,brake_desc,car_id,engine_desc,fuel_highway,fuel_town,general_desc,green_tax,msrp,new_car_trim_id,pdi,price,specs_dimension_desc,suspension_desc,trim,trim_id
100,Sedan,8,sedan,"<b>Front Brake Type :</b> Ventilated Disc<br/><b>Front Brake Diameter (mm/in) :</b> 294 mm / 11.6 in<br/><b>Rear Brake Type :</b> Solid disc<br/><b>Rear Brake Diameter (mm/in) :</b> 302 mm / 11.9 in<br/><b>Anti-Lock Brakes :</b> 4 sensor, 4 channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 230 sq in<br/><b>Swept Area - rear (sq. in) :</b> 194 sq in",29,"<b>Engine Type :</b> 2.4L I4<br/><b>Engine Code :</b> 4B12<br/><b>Valve Train :</b> DOHC, 16-valve, Mitsubishi Innovative Valve-timing Electronic Control system (MIVEC)<br/><b>Displacement :</b> 2,360 cc / 144 cu in.<br/><b>Bore x Stroke :</b> 88 x 97 mm / 3.5 x 3.8 in.<br/><b>Compression Ratio :</b> 10.5:1<br/><b>Horsepower @ RPM :</b> 168 hp @ 6,000 rpm<br/><b>Torque @ RPM (lb-ft) :</b> 167 lb.-ft. @ 4,100 rpm<br/><b>Engine Block :</b> Aluminum<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Emissions :</b> Fed: Tier 2 bin 5<br/><b>Recommended Fuel :</b> Regular Unleaded, 87 octane min.<br/><b>Radiator Core Size (mm) :</b> 700 x 409 x 16 mm<br/><b>Engine Oil Type :</b> 5W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 4.3 L / 4.5 qt.",7.1,9.6,"Feel Your Pulse Race
The adrenalin rush is inevitable.

From its rally-inspired design, to its rigid unibody construction and sport-tuned suspension, the aggressively styled 2010 Lancer sports sedan is agile enough to hit the highway or head-off the beaten path. 

Standard Active Stability Control means you’re always in charge around curves while Macpherson struts up front, and independent links in back, ensure you’re always headed in the right direction.

Witness the perfect blend of performance and efficiency in the powerfully smooth 152-horsepower 2.0 litre DOHC MIVEC engine. Take it up a notch and experience the exhilarating power of the GTS’ 2.4-litre, 168 horsepower engine. 

With a manual transmission, this powerful engine delivers peak performance in a fuel-efficient package, consuming just 7.3 litres/100km on the highway.

Reinvent the way you drive with the available Sportronic CVT (Continuously Variable Transmission). Want the convenience of an automatic and the control of a manual transmission? It’s your call with the Sportronic CVT. 

Ramp-up your experience with the available Rockford Fosgate performance audio system. With 710 watts of power, this cutting-edge sound system keeps perfect pace with the 2010 Lancer sports sedan.",,,77,,25198,,<b>Front :</b> MacPherson Strut<br/><b>Front Stabilizer Bar Diameter :</b> 21 mm<br/><b>Rear :</b> Multi-link<br/><b>Rear Stabilizer Bar Diameter :</b> 20 mm,GTS,47
100,Sedan,8,sedan,"<b>Front Brake Type :</b> Ventilated Disc<br/><b>Front Brake Diameter (mm/in) :</b> 294 mm / 11.6 in<br/><b>Rear Brake Type :</b> Solid disc<br/><b>Rear Brake Diameter (mm/in) :</b> 302 mm / 11.9 in<br/><b>Anti-Lock Brakes :</b> 4 sensor, 4 channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 224 sq in<br/><b>Swept Area - rear (sq. in) :</b> 194 sq in",29,"<b>Engine Type :</b> 2.0L TURBO<br/><b>Engine Code :</b> 4B11T<br/><b>Valve Train :</b> DOHC, 16-valve, Mitsubishi Innovative Valve-timing Electronic Control system (MIVEC)<br/><b>Displacement :</b> 1,998 cc / 122 cu in.<br/><b>Bore x Stroke :</b> 86.0 x 86.0 mm / 3.4 x 3.4 in.<br/><b>Compression Ratio :</b> 09:01<br/><b>Horsepower @ RPM :</b> 237 hp @ 6,000 rpm<br/><b>Torque @ RPM (lb-ft) :</b> 253 lb.-ft. @ 2,500~4,750 rpm<br/><b>Engine Block :</b> Aluminum<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Emissions :</b> Tier 2 bin 5 LEV II-LEV<br/><b>Recommended Fuel :</b> Premium Unleaded, 93 octane min.<br/><b>Radiator Core Size (mm) :</b> 700 x 409 x 27 mm<br/><b>Engine Oil Type :</b> 5W-30<br/><b>Engine Oil Capacity (L/qt.) :</b> 4.8 L / 5.1 qt.",8.0,12.2,"Feel Your Pulse Race
The adrenalin rush is inevitable.

From its rally-inspired design, to its rigid unibody construction and sport-tuned suspension, the aggressively styled 2010 Lancer sports sedan is agile enough to hit the highway or head-off the beaten path. 

Standard Active Stability Control means you’re always in charge around curves while Macpherson struts up front, and independent links in back, ensure you’re always headed in the right direction.

Witness the perfect blend of performance and efficiency in the powerfully smooth 152-horsepower 2.0 litre DOHC MIVEC engine. Take it up a notch and experience the exhilarating power of the GTS’ 2.4-litre, 168 horsepower engine. 

With a manual transmission, this powerful engine delivers peak performance in a fuel-efficient package, consuming just 7.3 litres/100km on the highway.

Reinvent the way you drive with the available Sportronic CVT (Continuously Variable Transmission). Want the convenience of an automatic and the control of a manual transmission? It’s your call with the Sportronic CVT. 

Ramp-up your experience with the available Rockford Fosgate performance audio system. With 710 watts of power, this cutting-edge sound system keeps perfect pace with the 2010 Lancer sports sedan.",,,78,,33598,,<b>Front :</b> MacPherson Strut<br/><b>Front Stabilizer Bar Diameter :</b> 22 mm<br/><b>Rear :</b> Multi-link<br/><b>Rear Stabilizer Bar Diameter :</b> 20 mm,Ralliart,49
100,5 Doors HatchBack,11,hatchback5doors,"<b>Front Brake Type :</b> Ventilated Disc<br/><b>Front Brake Diameter (mm/in) :</b> 294 mm / 11.6 in.<br/><b>Rear Brake Type :</b> Solid disc<br/><b>Rear Brake Diameter (mm/in) :</b> 302 mm / 11.9 in.<br/><b>Anti-Lock Brakes :</b> 4 sensor, 4 channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 230 sq in.<br/><b>Swept Area - rear (sq. in) :</b> 194 sq in.<br/><b>Total Swept Area (sq. in) :</b> 424 sq in.",31,"<b>Engine Type :</b> 2.4L I4<br/><b>Engine Code :</b> 4B12<br/><b>Valve Train :</b> DOHC, 16-valve, Mitsubishi Innovative Valve-timing Electronic Control system (MIVEC)<br/><b>Displacement :</b> 2,360 cc / 144 cu in.<br/><b>Bore x Stroke :</b> 88 x 97 mm / 3.5 x 3.8 in.<br/><b>Compression Ratio :</b> 10.5:1<br/><b>Horsepower @ RPM :</b> 168 hp @ 6,000 rpm<br/><b>Torque @ RPM (lb-ft) :</b> 167 lb.-ft. @ 4,100 rpm<br/><b>Engine Block :</b> Aluminum<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Emissions :</b> Fed: Tier 2 bin 5<br/><b>Recommended Fuel :</b> Regular Unleaded, 87 octane min.<br/><b>Radiator Core Size (mm) :</b> 700 x 409 x 16 mm<br/><b>Engine Oil Type :</b> 5W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 4.3 L / 4.5 qt.",7.4,9.9,"VA-VA-VROOOOM
Eye-popping athletic lines aren't what you'd normally expect from a practical hatchback. But that's exactly what you get with the Lancer Sportback Ralliart – head turning style with the kind of versatility your active life demands.

City driving doesn't have to be a drag. Start with the Ralliart's standard front RECARO® bucket seats. Add a 2.0L turbocharged inline-4 DOHC engine purring under the hood capable of 237 HP and 253 lb.-ft of torque. And then throw in the fuel-efficient advanced 6-speed automated manual transmission for lightning-fast, racing-calibre shifts. That's when the fun really begins.

Life is ever changing, but that doesn't mean your taste in cars has to change with it. Looks. Power. And yes, versatility. What else would you call 1,320L (46.6 cu. ft.) of cargo space? That's enough room to tackle a weekend camping trip or a crib just waiting to be assembled. Turn on the available 710-watt Rockford Fosgate® high performance CD/MP3 player with 9-speakers and a 10-inch dual-voice coil subwoofer, and the only compromise you'll have to make is who's song you're going to listen to next.",,,79,,25698,,<b>Front :</b> MacPherson Strut<br/><b>Front Stabilizer Bar Diameter :</b> 21 mm<br/><b>Rear :</b> Multi-link<br/><b>Rear Stabilizer Bar Diameter :</b> 20 mm,GTS,48
100,5 Doors HatchBack,11,hatchback5doors,"<b>Front Brake Type :</b> Ventilated Disc<br/><b>Front Brake Diameter (mm/in) :</b> 294 mm / 11.6 in<br/><b>Rear Brake Type :</b> Solid disc<br/><b>Rear Brake Diameter (mm/in) :</b> 302 mm / 11.9 in<br/><b>Anti-Lock Brakes :</b> 4 sensor, 4 channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 224 sq in<br/><b>Swept Area - rear (sq. in) :</b> 194 sq in<br/><b>Total Swept Area (sq. in) :</b> 418 sq in",31,"<b>Engine Type :</b> 2.0L TURBO<br/><b>Engine Code :</b> 4B11T<br/><b>Valve Train :</b> DOHC, 16-valve, Mitsubishi Innovative Valve-timing Electronic Control system (MIVEC)<br/><b>Displacement :</b> 1,998 cc / 122 cu in.<br/><b>Bore x Stroke :</b> 86.0 x 86.0 mm / 3.4 x 3.4 in.<br/><b>Compression Ratio :</b> 09:01<br/><b>Horsepower @ RPM :</b> 237 hp @ 6,000 rpm<br/><b>Torque @ RPM (lb-ft) :</b> 253 lb.-ft. @ 2,500 - 4,750 rpm<br/><b>Engine Block :</b> Aluminum<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Emissions :</b> Tier 2 bin 5 LEV II-LEV<br/><b>Recommended Fuel :</b> Premium Unleaded, 93 octane min.<br/><b>Radiator Core Size (mm) :</b> 700 x 409 x 27 mm<br/><b>Engine Oil Type :</b> 5W-30<br/><b>Engine Oil Capacity (L/qt.) :</b> 4.8 L / 5.1 qt.",8.0,12.2,"VA-VA-VROOOOM
Eye-popping athletic lines aren't what you'd normally expect from a practical hatchback. But that's exactly what you get with the Lancer Sportback Ralliart – head turning style with the kind of versatility your active life demands.

City driving doesn't have to be a drag. Start with the Ralliart's standard front RECARO® bucket seats. Add a 2.0L turbocharged inline-4 DOHC engine purring under the hood capable of 237 HP and 253 lb.-ft of torque. And then throw in the fuel-efficient advanced 6-speed automated manual transmission for lightning-fast, racing-calibre shifts. That's when the fun really begins.

Life is ever changing, but that doesn't mean your taste in cars has to change with it. Looks. Power. And yes, versatility. What else would you call 1,320L (46.6 cu. ft.) of cargo space? That's enough room to tackle a weekend camping trip or a crib just waiting to be assembled. Turn on the available 710-watt Rockford Fosgate® high performance CD/MP3 player with 9-speakers and a 10-inch dual-voice coil subwoofer, and the only compromise you'll have to make is who's song you're going to listen to next.",,,80,,35298,,<b>Front :</b> MacPherson Strut<br/><b>Front Stabilizer Bar Diameter :</b> 22 mm<br/><b>Rear :</b> Multi-link<br/><b>Rear Stabilizer Bar Diameter :</b> 20 mm,Ralliart,49
100,Sedan,8,sedan,"<b>Front Brake Type :</b> Ventilated disc with 4-piston caliper<br/><b>Front Brake Diameter (mm/in) :</b> 350 mm / 13.8 in.<br/><b>Rear Brake Type :</b> Ventilated disc with 2-piston caliper<br/><b>Rear Brake Diameter (mm/in) :</b> 330 mm / 13.0 in.<br/><b>Anti-Lock Brakes :</b> 4 sensor, 4 channel Sports ABS with EBD<br/><b>Swept Area - front (sq. in) :</b> 341.6 sq. in.<br/><b>Swept Area - rear (sq. in) :</b> 267.2 sq. in.<br/><b>Total Swept Area (sq. in) :</b> 608.8 sq. in.",32,"<b>Engine Type :</b> 2.0L MIVEC I4 turbocharged/intercooled<br/><b>Engine Code :</b> 4B11 T/C<br/><b>Valve Train :</b> DOHC, 16-valve, Mitsubishi Innovative Valve-timing Electronic Control system (MIVEC)<br/><b>Displacement (cc) :</b> 1,998 cc / 122 cu.in<br/><b>Bore x Stroke :</b> 86.0 x 86.0 mm / 3.4 x 3.4 in<br/><b>Compression Ratio :</b> 9.0:1<br/><b>Horsepower @ RPM :</b> 291 hp @ 6,500 rpm<br/><b>Torque @ RPM (lb-ft) :</b> 300 lb.-ft @ 4,000 rpm<br/><b>Engine Block :</b> Aluminum<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 7,000 rpm<br/><b>Fuel System :</b> MPI<br/><b>Emissions :</b> Fed: Tier 2 bin 5<br/><b>Recommended Fuel :</b> Premium Unleaded, 91 AKI min.<br/><b>Radiator Core Size (mm) :</b> 700 x 408 x 27 mm<br/><b>Engine Oil Type :</b> 5W-30<br/><b>Engine Oil Capacity (L/qt.) :</b> 4.8 L / 5.0 qt. (Filter:  0.3qt / Cooler:  0.5qt)",9.0,12.9,"Start Your Own Revolution

Let them eat dirt. The technologically advanced 2010 Lancer Evolution is ready to roll. Feel the unbridled power of the revolutionary 2.0-litre turbocharged and intercooled engine. Packing 291-horses worth of power, no one even comes close to the Lancer Evolution.

Drop the hammer, seamlessly shifting gears with the Twin Clutch Sportronic Shift Transmission (TC-SST). Switch gears in milliseconds with advanced gear options - choose from Normal, Sport and Super Sport. 

Corner your chosen circuit with ease and the sophisticated handling of Super All-Wheel Control (S-AWC). So even when you’re flying, it keeps your wheels on the road.

Race cars use the best parts for every purpose no matter what the brand. Same goes for the Lancer Evolution MR. EIBACH springs and BILSTEIN struts give uncompromising performance and handling. This suspension also keeps the ride supple over real-world pavement, with tough forged-aluminum control arms and enough travel for tough roads. 

The Lancer Evolution MR's racing-inspired Brembo brakes feature 2-piece front rotors with aluminum hats. This reduces un-sprung and weight for better handling and performance without sacrificing braking ability.",,,81,,43598,,<b>Front :</b> MacPherson type strut (inverted strut) with forged aluminum control arms<br/><b>Front Stabilizer Bar Diameter (mm) :</b> 25<br/><b>Rear :</b> Multi-link type suspension with forged aluminum control arms<br/><b>Rear Stabilizer Bar Diameter (mm) :</b> 23,GSR,50
100,Sedan,8,sedan,"<b>Front Brake Type :</b> Ventilated disc with 4-piston caliper, Two-piece rotor for weight reduction<br/><b>Front Brake Diameter (mm/in) :</b> 350 mm / 13.8 in.<br/><b>Rear Brake Type :</b> Ventilated disc with 2-piston caliper<br/><b>Rear Brake Diameter (mm/in) :</b> 330 mm / 13.0 in.<br/><b>Anti-Lock Brakes :</b> 4 sensor, 4 channel Sports ABS with EBD<br/><b>Swept Area - front (sq. in) :</b> 341.6 sq. in.<br/><b>Swept Area - rear (sq. in) :</b> 267.2 sq. in.<br/><b>Total Swept Area (sq. in) :</b> 608.8 sq. in.",32,"<b>Engine Type :</b> 2.0L MIVEC I4 turbocharged/intercooled<br/><b>Engine Code :</b> 4B11 T/C<br/><b>Valve Train :</b> DOHC, 16-valve, Mitsubishi Innovative Valve-timing Electronic Control system (MIVEC)<br/><b>Displacement (cc) :</b> 1,998 cc / 122 cu.in<br/><b>Bore x Stroke :</b> 86.0 x 86.0 mm / 3.4 x 3.4 in<br/><b>Compression Ratio :</b> 9.0:1<br/><b>Horsepower @ RPM :</b> 291 hp @ 6,500 rpm<br/><b>Torque @ RPM (lb-ft) :</b> 300 lb.-ft @ 4,000 rpm<br/><b>Engine Block :</b> Aluminum<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 7,000 rpm<br/><b>Fuel System :</b> MPI<br/><b>Emissions :</b> Fed: Tier 2 bin 5<br/><b>Recommended Fuel :</b> Premium Unleaded, 91 AKI min.<br/><b>Radiator Core Size (mm) :</b> 700 x 408 x 27 mm<br/><b>Engine Oil Type :</b> 5W-30<br/><b>Engine Oil Capacity (L/qt.) :</b> 4.8 L / 5.0 qt. (Filter:  0.3qt / Cooler:  0.5qt)",8.9,12.7,"Start Your Own Revolution

Let them eat dirt. The technologically advanced 2010 Lancer Evolution is ready to roll. Feel the unbridled power of the revolutionary 2.0-litre turbocharged and intercooled engine. Packing 291-horses worth of power, no one even comes close to the Lancer Evolution.

Drop the hammer, seamlessly shifting gears with the Twin Clutch Sportronic Shift Transmission (TC-SST). Switch gears in milliseconds with advanced gear options - choose from Normal, Sport and Super Sport. 

Corner your chosen circuit with ease and the sophisticated handling of Super All-Wheel Control (S-AWC). So even when you’re flying, it keeps your wheels on the road.

Race cars use the best parts for every purpose no matter what the brand. Same goes for the Lancer Evolution MR. EIBACH springs and BILSTEIN struts give uncompromising performance and handling. This suspension also keeps the ride supple over real-world pavement, with tough forged-aluminum control arms and enough travel for tough roads. 

The Lancer Evolution MR's racing-inspired Brembo brakes feature 2-piece front rotors with aluminum hats. This reduces un-sprung and weight for better handling and performance without sacrificing braking ability.",,,82,,53398,,"<b>Front :</b> MacPherson type strut (inverted strut) with forged aluminum control arms, Eibach springs and Bilstein shock absorbers<br/><b>Front Stabilizer Bar Diameter (mm) :</b> 25<br/><b>Rear :</b> Multi-link type suspension with forged aluminum control arms, Eibach springs and Bilstein shock absorbers<br/><b>Rear Stabilizer Bar Diameter (mm) :</b> 23",MR,51
100,Sedan,8,sedan,<b>Front Brake Type :</b> Ventilated disc<br/><b>Front Brake Diameter (mm/in) :</b> 276 mm / 10.9 in<br/><b>Rear Brake Type :</b> Solid disc<br/><b>Rear Brake Diameter (mm/in) :</b> 262 mm / 10.3 in<br/><b>Anti-Lock Brakes and EBD :</b> 4-sensor / 4-channel<br/><b>Swept Area - front (sq. in) :</b> 211.3 sq in<br/><b>Swept Area - rear (sq. in) :</b> 151.6 sq in<br/><b>Total Swept Area :</b> 362.9 sq in,33,"<b>Engine Type :</b> 2.4L MIVEC<br/><b>Engine Code :</b> 4G69<br/><b>Valve Train :</b> SOHC 16-valve<br/><b>Displacement (cc/cu in.) :</b> 2,378 cc / 145.1 cu. in.<br/><b>Bore x Stroke (mm/in.) :</b> 87.0 x 100.0 mm / 3.43 x 3.94 in<br/><b>Compression Ratio :</b> 9.5:1<br/><b>Horsepower @ RPM (BHP) :</b> 160 hp @ 5,500 rpm<br/><b>Torque @ RPM (lb-ft) :</b> 157 lb.-ft @ 4,000 rpm<br/><b>Engine Block :</b> Cast Iron<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> Multi-point injection<br/><b>Recommended Fuel :</b> Regular Unleaded<br/><b>Radiator Core Size (mm) :</b> 747 x 400 x 16 mm<br/><b>Engine Oil Type :</b> 5W20<br/><b>Engine Oil Capacity (L/qt.) :</b> 4.0 L / 4.2 qt.",6.6,9.8,,,,83,,25598,,<b>Front :</b> Independent MacPherson strut with coil springs<br/><b>Front Stabilizer Bar Diameter (mm) :</b> 22 mm<br/><b>Rear :</b> Independent low-mount multi-link,ES,52
100,SUV,9,suv,"<b>Front Brake Type :</b> Ventilated disc<br/><b>Front Brake Diameter (mm/in) :</b> 294 mm / 11.6 in.<br/><b>Rear Brake Type :</b> Solid disc<br/><b>Rear Brake Diameter (mm/in) :</b> 302 mm / 11.9 in.<br/><b>Anti-lock Braking System :</b> 4 sensor, 4 channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 230 sq. in<br/><b>Swept Area - rear (sq. in) :</b> 194 sq. in<br/><b>Total Swept Area (sq. in) :</b> 424 sq. in",34,"<b>Engine Type :</b> 2.4L MIVEC I-4<br/><b>Engine Code :</b> 4B12<br/><b>Valve Train :</b> DOHC, 16-valve, Mitsubishi Innovative Valve-timing Electronic Control system (MIVEC)<br/><b>Displacement (cc) :</b> 2,360 cc<br/><b>Bore x Stroke (mm) :</b> 88.0 x 97.0 mm<br/><b>Compression ratio :</b> 10.5:1<br/><b>Horsepower @ RPM (BHP) :</b> 168 hp @ 6,000 rpm<br/><b>Torque @ RPM (lb-ft.) :</b> 167 lb.-ft. @ 4,100 rpm<br/><b>Air intake system :</b> Conventional<br/><b>Engine Block :</b> Aluminum<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Emissions :</b> Fed: LEV<br/><b>Recommended Fuel :</b> Regular Unleaded<br/><b>Radiator Core Size (mm) :</b> 700x408x16 (mm)<br/><b>Engine Oil Type :</b> 5W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 4.3 L / 4.5 qt.",7.2,9.5,,,,84,,27198,,<b>Front :</b> MacPherson Strut<br/><b>Front Stabilizer Bar Diameter (mm) :</b> 22 mm<br/><b>Rear :</b> Multi-link<br/><b>Rear Stabilizer Bar Diameter (mm) :</b> 20 mm,ES 2WD,53
100,SUV,9,suv,"<b>Front Brake Type :</b> Ventilated disc<br/><b>Front Brake Diameter (mm/in) :</b> 294 mm / 11.6 in.<br/><b>Rear Brake Type :</b> Solid disc<br/><b>Rear Brake Diameter (mm/in) :</b> 302 mm / 11.9 in.<br/><b>Anti-lock Braking System :</b> 4 sensor, 4 channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 230 sq. in<br/><b>Swept Area - rear (sq. in) :</b> 194 sq. in<br/><b>Total Swept Area (sq. in) :</b> 424 sq. in",34,"<b>Engine Type :</b> 2.4L MIVEC I-4<br/><b>Engine Code :</b> 4B12<br/><b>Valve Train :</b> DOHC, 16-valve, Mitsubishi Innovative Valve-timing Electronic Control system (MIVEC)<br/><b>Displacement (cc) :</b> 2,360 cc<br/><b>Bore x Stroke (mm) :</b> 88.0 x 97.0 mm<br/><b>Compression ratio :</b> 10.5:1<br/><b>Horsepower @ RPM (BHP) :</b> 168 hp @ 6,000 rpm<br/><b>Torque @ RPM (lb-ft.) :</b> 167 lb.-ft. @ 4,100 rpm<br/><b>Air intake system :</b> Conventional<br/><b>Engine Block :</b> Aluminum<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Emissions :</b> Fed: LEV<br/><b>Recommended Fuel :</b> Regular Unleaded<br/><b>Radiator Core Size (mm) :</b> 700x408x16 (mm)<br/><b>Engine Oil Type :</b> 5W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 4.3 L / 4.5 qt.",7.8,9.9,,,,85,,29698,,<b>Front :</b> MacPherson Strut<br/><b>Front Stabilizer Bar Diameter (mm) :</b> 22 mm<br/><b>Rear :</b> Multi-link<br/><b>Rear Stabilizer Bar Diameter (mm) :</b> 20 mm,ES 4WD,65
100,SUV,9,suv,"<b>Front Brake Type :</b> Ventilated disc<br/><b>Front Brake Diameter (mm/in) :</b> 294 mm / 11.6 in.<br/><b>Rear Brake Type :</b> Solid disc<br/><b>Rear Brake Diameter (mm/in) :</b> 302 mm / 11.9 in.<br/><b>Anti-lock Braking System :</b> 4 sensor, 4 channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 230 sq. in<br/><b>Swept Area - rear (sq. in) :</b> 194 sq. in<br/><b>Total Swept Area (sq. in) :</b> 424 sq. in",34,"<b>Engine Type :</b> 3.0L MIVEC V-6<br/><b>Engine Code :</b> 6B31<br/><b>Valve Train :</b> SOHC, 24-valve, Mitsubishi Innovative Valve-timing Electronic Control system (MIVEC)<br/><b>Displacement (cc) :</b> 2,998 cc<br/><b>Bore x Stroke (mm) :</b> 87.6 x 82.9 mm<br/><b>Compression ratio :</b> 10.5:1<br/><b>Horsepower @ RPM (BHP) :</b> 230 hp @ 6,250 rpm<br/><b>Torque @ RPM (lb-ft.) :</b> 215 lb.-ft. @ 3,750 rpm<br/><b>Air intake system :</b> Conventional<br/><b>Engine Block :</b> Aluminum<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Emissions :</b> Fed: LEV<br/><b>Recommended Fuel :</b> Premium Unleaded<br/><b>Radiator Core Size (mm) :</b> 700x408x16 (mm)<br/><b>Engine Oil Type :</b> 5W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 4 L / 4.2 qt.",8.2,11.2,,,,86,,31198,,<b>Front :</b> MacPherson Strut<br/><b>Front Stabilizer Bar Diameter (mm) :</b> 22 mm<br/><b>Rear :</b> Multi-link<br/><b>Rear Stabilizer Bar Diameter (mm) :</b> 20 mm,LS 4WD,67
100,SUV,9,suv,"<b>Front Brake Type :</b> Ventilated disc<br/><b>Front Brake Diameter (mm/in) :</b> 294 mm / 11.6 in.<br/><b>Rear Brake Type :</b> Solid disc<br/><b>Rear Brake Diameter (mm/in) :</b> 302 mm / 11.9 in.<br/><b>Anti-lock Braking System :</b> 4 sensor, 4 channel with EBD<br/><b>Swept Area - front (sq. in) :</b> 230 sq. in<br/><b>Swept Area - rear (sq. in) :</b> 194 sq. in<br/><b>Total Swept Area (sq. in) :</b> 424 sq. in",34,"<b>Engine Type :</b> 3.0L MIVEC V-6<br/><b>Engine Code :</b> 6B31<br/><b>Valve Train :</b> SOHC, 24-valve, Mitsubishi Innovative Valve-timing Electronic Control system (MIVEC)<br/><b>Displacement (cc) :</b> 2,998 cc<br/><b>Bore x Stroke (mm) :</b> 87.6 x 82.9 mm<br/><b>Compression ratio :</b> 10.5:1<br/><b>Horsepower @ RPM (BHP) :</b> 230 hp @ 6,250 rpm<br/><b>Torque @ RPM (lb-ft.) :</b> 215 lb.-ft. @ 3,750 rpm<br/><b>Air intake system :</b> Conventional<br/><b>Engine Block :</b> Aluminum<br/><b>Cylinder Heads :</b> Aluminum<br/><b>Redline RPM :</b> 6,500 rpm<br/><b>Fuel System :</b> MPI<br/><b>Emissions :</b> Fed: LEV<br/><b>Recommended Fuel :</b> Premium Unleaded<br/><b>Radiator Core Size (mm) :</b> 700x408x16 (mm)<br/><b>Engine Oil Type :</b> 5W-20<br/><b>Engine Oil Capacity (L/qt.) :</b> 4 L / 4.2 qt.",8.2,11.2,,,,87,,36198,,<b>Front :</b> MacPherson Strut<br/><b>Front Stabilizer Bar Diameter (mm) :</b> 22 mm<br/><b>Rear :</b> Multi-link<br/><b>Rear Stabilizer Bar Diameter (mm) :</b> 20 mm,XLS 4WD,69
100,Sedan,8,sedan,,35,"<b>Engine :</b> C 350 4MATICMC<br/><b>Type :</b> A 3.5-litre V6 engine, 268 hp and 258 lb-ft of torque add up to outstanding agility and performance, making for an incomparable driving experience.<br/><b>Total displacement :</b> 3 498 cc <br/><b>Net power :</b>  268 hp @ 6,000 rpm<br/><b>Net torque :</b> 258 lb-ft @ 2,400–5,000 rpm<br/><b>Acceleration, 0-100 km/h (manual/automatic transmission) :</b> N/A/6.3 seconds<br/><b>Approximate top speed :</b> 210 km/h<br/><b>Fuel tank capacity  :</b> 66.0 litres (with 8.0-litre reserve)<br/><b>Fuel requirement :</b> Premium unleaded gasoline",8.2,12.5,,,,88,,48600,,,C 350 4MATIC,54
100,Sedan,8,sedan,,35,"<b>Engine :</b> C 250<br/><b>Type :</b> The C250 is equiped of a V6 made for outstanding responsiveness.  Variable valve timing bestows it with an incredibly broad power band for swift acceleration and passing performance.<br/><b>Total displacement :</b> 2 496 cc <br/><b>Net power :</b>  201 hp @ 6,100 rpm<br/><b>Net torque :</b> 181 lb-ft @ 2,900–5,500 rpm<br/><b>Acceleration, 0-100 km/h (manual/automatic transmission) :</b> 8.4 seconds<br/><b>Approximate top speed :</b> 210 km/h<br/><b>Fuel tank capacity  :</b> 66.0 litres (with 8.0-litre reserve)<br/><b>Fuel requirement :</b> Premium unleaded gasoline",7.3,11.7,,,,89,,35900,,,C 250,55
